X,Y,Z
7.43375,-0.719348,-1.02638
7.43275,-0.732456,-1.02623
7.43275,-0.745671,-1.02623
7.43275,-0.758886,-1.02623
7.43275,-0.7721,-1.02623
7.43275,-0.785315,-1.02623
7.43275,-0.79853,-1.02623
7.43275,-0.811745,-1.02623
7.43175,-0.824838,-1.02608
7.43175,-0.838051,-1.02608
7.43175,-0.851264,-1.02608
7.43175,-0.864477,-1.02608
7.43175,-0.87769,-1.02608
7.43175,-0.890903,-1.02608
7.43075,-0.903984,-1.02593
7.43075,-0.917195,-1.02593
7.43075,-0.930406,-1.02593
7.43075,-0.943617,-1.02593
7.43075,-0.956828,-1.02593
7.43075,-0.97004,-1.02593
7.42975,-0.983108,-1.02578
7.42975,-0.996317,-1.02578
7.42975,-1.00953,-1.02578
7.42975,-1.02274,-1.02578
7.42975,-1.03595,-1.02578
7.42975,-1.04915,-1.02578
7.42975,-1.06236,-1.02578
7.42875,-1.07542,-1.02563
7.42875,-1.08863,-1.02563
7.44275,-1.10406,-1.02773
7.44175,-1.11713,-1.02758
7.44875,-1.72746,-1.02863
7.43575,-1.73751,-1.02668
7.43475,-1.75048,-1.02653
7.43475,-1.7637,-1.02653
7.43575,-1.77717,-1.02668
7.47975,1.92235,-1.04657
7.47775,1.90855,-1.04626
7.47775,1.89526,-1.04626
7.47875,1.88221,-1.04641
7.49375,1.87259,-1.04869
7.47075,1.32233,-1.0452
7.47075,1.30905,-1.0452
7.47075,1.29577,-1.0452
7.47075,1.28248,-1.0452
7.47075,1.2692,-1.0452
7.47075,1.25592,-1.0452
7.47075,1.24263,-1.0452
7.46975,1.22919,-1.04505
7.45075,1.21293,-1.04217
7.45075,1.19968,-1.04217
7.45075,1.18643,-1.04217
7.45075,1.17319,-1.04217
7.45075,1.15994,-1.04217
7.45075,1.14669,-1.04217
7.44975,1.1333,-1.04202
7.44975,1.12005,-1.04202
7.44975,1.10681,-1.04202
7.44975,1.09356,-1.04202
7.44975,1.08032,-1.04202
7.44975,1.06707,-1.04202
7.44875,1.05369,-1.04187
7.44875,1.04045,-1.04187
7.44875,1.02721,-1.04187
7.44875,1.01396,-1.04187
7.44875,1.00072,-1.04187
7.44875,0.987475,-1.04187
7.44875,0.974231,-1.04187
7.44775,0.960865,-1.04172
7.44775,0.947623,-1.04172
7.44775,0.934382,-1.04172
7.44775,0.92114,-1.04172
7.44775,0.907898,-1.04172
7.44775,0.894656,-1.04172
7.44675,0.881303,-1.04157
7.44675,0.868063,-1.04157
7.44675,0.854823,-1.04157
7.44675,0.841583,-1.04157
7.44675,0.828343,-1.04157
7.44675,0.815103,-1.04157
7.46475,0.803681,-1.04429
7.46475,0.790409,-1.04429
7.46475,0.777136,-1.04429
7.46475,0.763864,-1.04429
7.46475,0.750592,-1.04429
7.46375,0.737227,-1.04414
7.46075,0.126752,-1.04369
7.45675,0.113458,-1.04308
7.45675,0.1002,-1.04308
7.45675,0.0869416,-1.04308
7.46775,0.0737034,-1.04475
7.51775,-0.527767,-1.05232
7.44875,-0.535535,-1.04187
7.44875,-0.548778,-1.04187
7.43575,-0.56092,-1.0399
7.43475,-0.574053,-1.03975
7.43475,-0.587271,-1.03975
7.43475,-0.60049,-1.03975
7.43475,-0.613708,-1.03975
7.43475,-0.626926,-1.03975
7.43475,-0.640145,-1.03975
7.43375,-0.653266,-1.0396
7.43375,-0.666482,-1.0396
7.43375,-0.679699,-1.0396
7.43375,-0.692915,-1.0396
7.43375,-0.706132,-1.0396
7.43375,-0.719348,-1.0396
7.43275,-0.732456,-1.03944
7.43275,-0.745671,-1.03944
7.43275,-0.758886,-1.03944
7.43275,-0.7721,-1.03944
7.43275,-0.785315,-1.03944
7.43275,-0.79853,-1.03944
7.43275,-0.811745,-1.03944
7.43175,-0.824838,-1.03929
7.43175,-0.838051,-1.03929
7.43175,-0.851264,-1.03929
7.43175,-0.864477,-1.03929
7.43175,-0.87769,-1.03929
7.43175,-0.890903,-1.03929
7.43075,-0.903984,-1.03914
7.43075,-0.917195,-1.03914
7.43075,-0.930406,-1.03914
7.43075,-0.943617,-1.03914
7.43075,-0.956828,-1.03914
7.43075,-0.97004,-1.03914
7.42975,-0.983108,-1.03899
7.42975,-0.996317,-1.03899
7.42975,-1.00953,-1.03899
7.42975,-1.02274,-1.03899
7.42975,-1.03595,-1.03899
7.42975,-1.04915,-1.03899
7.42975,-1.06236,-1.03899
7.42875,-1.07542,-1.03884
7.42875,-1.08863,-1.03884
7.44275,-1.10406,-1.04096
7.44175,-1.11713,-1.04081
7.44875,-1.72746,-1.04187
7.43575,-1.73751,-1.0399
7.43475,-1.75048,-1.03975
7.43475,-1.7637,-1.03975
7.43575,-1.77717,-1.0399
7.47975,1.92235,-1.05987
7.47775,1.90855,-1.05956
7.47775,1.89526,-1.05956
7.47875,1.88221,-1.05971
7.49375,1.87259,-1.06201
7.47075,1.32233,-1.05849
7.47075,1.30905,-1.05849
7.47075,1.29577,-1.05849
7.47075,1.28248,-1.05849
7.47075,1.2692,-1.05849
7.47075,1.25592,-1.05849
7.47075,1.24263,-1.05849
7.46975,1.22919,-1.05833
7.45075,1.21293,-1.05542
7.45075,1.19968,-1.05542
7.45075,1.18643,-1.05542
7.45075,1.17319,-1.05542
7.45075,1.15994,-1.05542
7.45075,1.14669,-1.05542
7.44975,1.1333,-1.05527
7.44975,1.12005,-1.05527
7.44975,1.10681,-1.05527
7.44975,1.09356,-1.05527
7.44975,1.08032,-1.05527
7.44975,1.06707,-1.05527
7.44875,1.05369,-1.05511
7.44875,1.04045,-1.05511
7.44875,1.02721,-1.05511
7.44875,1.01396,-1.05511
7.44875,1.00072,-1.05511
7.44875,0.987475,-1.05511
7.44875,0.974231,-1.05511
7.44775,0.960865,-1.05496
7.44775,0.947623,-1.05496
7.44775,0.934382,-1.05496
7.44775,0.92114,-1.05496
7.44775,0.907898,-1.05496
7.44775,0.894656,-1.05496
7.44675,0.881303,-1.05481
7.44675,0.868063,-1.05481
7.44675,0.854823,-1.05481
7.44675,0.841583,-1.05481
7.44675,0.828343,-1.05481
7.44675,0.815103,-1.05481
7.46475,0.803681,-1.05757
7.46475,0.790409,-1.05757
7.46475,0.777136,-1.05757
7.46475,0.763864,-1.05757
7.46475,0.750592,-1.05757
7.46375,0.737227,-1.05741
7.46075,0.126752,-1.05695
7.45675,0.113458,-1.05634
7.45675,0.1002,-1.05634
7.45675,0.0869416,-1.05634
7.46775,0.0737034,-1.05803
7.51775,-0.527767,-1.06569
7.44875,-0.535535,-1.05511
7.44875,-0.548778,-1.05511
7.43575,-0.56092,-1.05312
7.43475,-0.574053,-1.05297
7.43475,-0.587271,-1.05297
7.43475,-0.60049,-1.05297
7.43475,-0.613708,-1.05297
7.43475,-0.626926,-1.05297
7.43475,-0.640145,-1.05297
7.43375,-0.653266,-1.05281
7.43375,-0.666482,-1.05281
7.43375,-0.679699,-1.05281
7.43375,-0.692915,-1.05281
7.43375,-0.706132,-1.05281
7.43375,-0.719348,-1.05281
7.43275,-0.732456,-1.05266
7.43275,-0.745671,-1.05266
7.43275,-0.758886,-1.05266
7.43275,-0.7721,-1.05266
7.43275,-0.785315,-1.05266
7.43275,-0.79853,-1.05266
7.43275,-0.811745,-1.05266
7.43175,-0.824838,-1.05251
7.43175,-0.838051,-1.05251
7.43175,-0.851264,-1.05251
7.43175,-0.864477,-1.05251
7.43175,-0.87769,-1.05251
7.43175,-0.890903,-1.05251
7.43075,-0.903984,-1.05235
7.43075,-0.917195,-1.05235
7.43075,-0.930406,-1.05235
7.43075,-0.943617,-1.05235
7.43075,-0.956828,-1.05235
7.43075,-0.97004,-1.05235
7.42975,-0.983108,-1.0522
7.42975,-0.996317,-1.0522
7.42975,-1.00953,-1.0522
7.42975,-1.02274,-1.0522
7.42975,-1.03595,-1.0522
7.42975,-1.04915,-1.0522
7.42975,-1.06236,-1.0522
7.42875,-1.07542,-1.05205
7.42875,-1.08863,-1.05205
7.44275,-1.10406,-1.05419
7.44175,-1.11713,-1.05404
7.44875,-1.72746,-1.05511
7.43575,-1.73751,-1.05312
7.43475,-1.75048,-1.05297
7.43475,-1.7637,-1.05297
7.43575,-1.77717,-1.05312
7.47975,1.92235,-1.07317
7.47775,1.90855,-1.07285
7.47775,1.89526,-1.07285
7.47875,1.88221,-1.07301
7.49375,1.87259,-1.07534
7.47075,1.32233,-1.07177
7.47075,1.30905,-1.07177
7.47075,1.29577,-1.07177
7.47075,1.28248,-1.07177
7.47075,1.2692,-1.07177
7.47075,1.25592,-1.07177
7.47075,1.24263,-1.07177
7.46975,1.22919,-1.07161
7.45075,1.21293,-1.06867
7.45075,1.19968,-1.06867
7.45075,1.18643,-1.06867
7.45075,1.17319,-1.06867
7.45075,1.15994,-1.06867
7.45075,1.14669,-1.06867
7.44975,1.1333,-1.06851
7.44975,1.12005,-1.06851
7.44975,1.10681,-1.06851
7.44975,1.09356,-1.06851
7.44975,1.08032,-1.06851
7.44975,1.06707,-1.06851
7.44875,1.05369,-1.06836
7.44875,1.04045,-1.06836
7.44875,1.02721,-1.06836
7.44875,1.01396,-1.06836
7.44875,1.00072,-1.06836
7.44875,0.987475,-1.06836
7.44875,0.974231,-1.06836
7.44775,0.960865,-1.0682
7.44775,0.947623,-1.0682
7.44775,0.934382,-1.0682
7.44775,0.92114,-1.0682
7.44775,0.907898,-1.0682
7.44775,0.894656,-1.0682
7.44675,0.881303,-1.06805
7.44675,0.868063,-1.06805
7.44675,0.854823,-1.06805
7.44675,0.841583,-1.06805
7.44675,0.828343,-1.06805
7.44675,0.815103,-1.06805
7.46475,0.803681,-1.07084
7.46475,0.790409,-1.07084
7.46475,0.777136,-1.07084
7.46475,0.763864,-1.07084
7.46475,0.750592,-1.07084
7.46375,0.737227,-1.07068
7.46075,0.126752,-1.07022
7.45675,0.113458,-1.0696
7.45675,0.1002,-1.0696
7.45675,0.0869416,-1.0696
7.46775,0.0737034,-1.0713
7.51775,-0.527767,-1.07906
7.44875,-0.535535,-1.06836
7.44875,-0.548778,-1.06836
7.43575,-0.56092,-1.06634
7.43475,-0.574053,-1.06618
7.43475,-0.587271,-1.06618
7.43475,-0.60049,-1.06618
7.43475,-0.613708,-1.06618
7.43475,-0.626926,-1.06618
7.43475,-0.640145,-1.06618
7.43375,-0.653266,-1.06603
7.43375,-0.666482,-1.06603
7.43375,-0.679699,-1.06603
7.43375,-0.692915,-1.06603
7.43375,-0.706132,-1.06603
7.43375,-0.719348,-1.06603
7.43275,-0.732456,-1.06587
7.43275,-0.745671,-1.06587
7.43275,-0.758886,-1.06587
7.43275,-0.7721,-1.06587
7.43275,-0.785315,-1.06587
7.43275,-0.79853,-1.06587
7.43275,-0.811745,-1.06587
7.43175,-0.824838,-1.06572
7.43175,-0.838051,-1.06572
7.43175,-0.851264,-1.06572
7.43175,-0.864477,-1.06572
7.43175,-0.87769,-1.06572
7.43175,-0.890903,-1.06572
7.43075,-0.903984,-1.06556
7.43075,-0.917195,-1.06556
7.43075,-0.930406,-1.06556
7.43075,-0.943617,-1.06556
7.43075,-0.956828,-1.06556
7.43075,-0.97004,-1.06556
7.42975,-0.983108,-1.06541
7.42975,-0.996317,-1.06541
7.42975,-1.00953,-1.06541
7.42975,-1.02274,-1.06541
7.42975,-1.03595,-1.06541
7.42975,-1.04915,-1.06541
7.42975,-1.06236,-1.06541
7.42875,-1.07542,-1.06525
7.42875,-1.08863,-1.06525
7.44275,-1.10406,-1.06743
7.44175,-1.11713,-1.06727
7.44875,-1.72746,-1.06836
7.43575,-1.73751,-1.06634
7.43475,-1.75048,-1.06618
7.43475,-1.7637,-1.06618
7.43575,-1.77717,-1.06634
7.47975,1.92235,-1.08646
7.47775,1.90855,-1.08615
7.47775,1.89526,-1.08615
7.47875,1.88221,-1.08631
7.49375,1.87259,-1.08866
7.47075,1.32233,-1.08505
7.47075,1.30905,-1.08505
7.47075,1.29577,-1.08505
7.47075,1.28248,-1.08505
7.47075,1.2692,-1.08505
7.47075,1.25592,-1.08505
7.47075,1.24263,-1.08505
7.46975,1.22919,-1.0849
7.45075,1.21293,-1.08191
7.45075,1.19968,-1.08191
7.45075,1.18643,-1.08191
7.45075,1.17319,-1.08191
7.45075,1.15994,-1.08191
7.45075,1.14669,-1.08191
7.44975,1.1333,-1.08176
7.44975,1.12005,-1.08176
7.44975,1.10681,-1.08176
7.44975,1.09356,-1.08176
7.44975,1.08032,-1.08176
7.44975,1.06707,-1.08176
7.44875,1.05369,-1.0816
7.44875,1.04045,-1.0816
7.44875,1.02721,-1.0816
7.44875,1.01396,-1.0816
7.44875,1.00072,-1.0816
7.44875,0.987475,-1.0816
7.44875,0.974231,-1.0816
7.44775,0.960865,-1.08144
7.44775,0.947623,-1.08144
7.44775,0.934382,-1.08144
7.44775,0.92114,-1.08144
7.44775,0.907898,-1.08144
7.44775,0.894656,-1.08144
7.44675,0.881303,-1.08129
7.44675,0.868063,-1.08129
7.44675,0.854823,-1.08129
7.44675,0.841583,-1.08129
7.44675,0.828343,-1.08129
7.44675,0.815103,-1.08129
7.46475,0.803681,-1.08411
7.46475,0.790409,-1.08411
7.46475,0.777136,-1.08411
7.46475,0.763864,-1.08411
7.46475,0.750592,-1.08411
7.46375,0.737227,-1.08395
7.46075,0.126752,-1.08348
7.45675,0.113458,-1.08286
7.45675,0.1002,-1.08286
7.45675,0.0869416,-1.08286
7.46775,0.0737034,-1.08458
7.51775,-0.527767,-1.09243
7.44875,-0.535535,-1.0816
7.44875,-0.548778,-1.0816
7.43575,-0.56092,-1.07956
7.43475,-0.574053,-1.0794
7.43475,-0.587271,-1.0794
7.43475,-0.60049,-1.0794
7.43475,-0.613708,-1.0794
7.43475,-0.626926,-1.0794
7.43475,-0.640145,-1.0794
7.43375,-0.653266,-1.07925
7.43375,-0.666482,-1.07925
7.43375,-0.679699,-1.07925
7.43375,-0.692915,-1.07925
7.43375,-0.706132,-1.07925
7.43375,-0.719348,-1.07925
7.43275,-0.732456,-1.07909
7.43275,-0.745671,-1.07909
7.43275,-0.758886,-1.07909
7.43275,-0.7721,-1.07909
7.43275,-0.785315,-1.07909
7.43275,-0.79853,-1.07909
7.43275,-0.811745,-1.07909
7.43175,-0.824838,-1.07893
7.43175,-0.838051,-1.07893
7.43175,-0.851264,-1.07893
7.43175,-0.864477,-1.07893
7.43175,-0.87769,-1.07893
7.43175,-0.890903,-1.07893
7.43075,-0.903984,-1.07877
7.43075,-0.917195,-1.07877
7.43075,-0.930406,-1.07877
7.43075,-0.943617,-1.07877
7.43075,-0.956828,-1.07877
7.43075,-0.97004,-1.07877
7.42975,-0.983108,-1.07862
7.42975,-0.996317,-1.07862
7.42975,-1.00953,-1.07862
7.42975,-1.02274,-1.07862
7.42975,-1.03595,-1.07862
7.42975,-1.04915,-1.07862
7.42975,-1.06236,-1.07862
7.42875,-1.07542,-1.07846
7.42875,-1.08863,-1.07846
7.44275,-1.10406,-1.08066
7.44175,-1.11713,-1.0805
7.44875,-1.72746,-1.0816
7.43575,-1.73751,-1.07956
7.43475,-1.75048,-1.0794
7.43475,-1.7637,-1.0794
7.43575,-1.77717,-1.07956
7.47975,1.92235,-1.09976
7.47775,1.90855,-1.09945
7.47775,1.89526,-1.09945
7.47875,1.88221,-1.09961
7.49375,1.87259,-1.10199
7.47075,1.32233,-1.09834
7.47075,1.30905,-1.09834
7.47075,1.29577,-1.09834
7.47075,1.28248,-1.09834
7.47075,1.2692,-1.09834
7.47075,1.25592,-1.09834
7.47075,1.24263,-1.09834
7.46975,1.22919,-1.09818
7.45075,1.21293,-1.09516
7.45075,1.19968,-1.09516
7.45075,1.18643,-1.09516
7.45075,1.17319,-1.09516
7.45075,1.15994,-1.09516
7.45075,1.14669,-1.09516
7.44975,1.1333,-1.095
7.44975,1.12005,-1.095
7.44975,1.10681,-1.095
7.44975,1.09356,-1.095
7.44975,1.08032,-1.095
7.44975,1.06707,-1.095
7.44875,1.05369,-1.09484
7.44875,1.04045,-1.09484
7.44875,1.02721,-1.09484
7.44875,1.01396,-1.09484
7.44875,1.00072,-1.09484
7.44875,0.987475,-1.09484
7.44875,0.974231,-1.09484
7.44775,0.960865,-1.09468
7.44775,0.947623,-1.09468
7.44775,0.934382,-1.09468
7.44775,0.92114,-1.09468
7.44775,0.907898,-1.09468
7.44775,0.894656,-1.09468
7.44675,0.881303,-1.09453
7.44675,0.868063,-1.09453
7.44675,0.854823,-1.09453
7.44675,0.841583,-1.09453
7.44675,0.828343,-1.09453
7.44675,0.815103,-1.09453
7.46475,0.803681,-1.09738
7.46475,0.790409,-1.09738
7.46475,0.777136,-1.09738
7.46475,0.763864,-1.09738
7.46475,0.750592,-1.09738
7.46375,0.737227,-1.09722
7.46075,0.126752,-1.09675
7.45675,0.113458,-1.09611
7.45675,0.1002,-1.09611
7.45675,0.0869416,-1.09611
7.46775,0.0737034,-1.09786
7.51775,-0.527767,-1.1058
7.44875,-0.535535,-1.09484
7.44875,-0.548778,-1.09484
7.43575,-0.56092,-1.09278
7.43475,-0.574053,-1.09262
7.43475,-0.587271,-1.09262
7.43475,-0.60049,-1.09262
7.43475,-0.613708,-1.09262
7.43475,-0.626926,-1.09262
7.43475,-0.640145,-1.09262
7.43375,-0.653266,-1.09246
7.43375,-0.666482,-1.09246
7.43375,-0.679699,-1.09246
7.43375,-0.692915,-1.09246
7.43375,-0.706132,-1.09246
7.43375,-0.719348,-1.09246
7.43275,-0.732456,-1.0923
7.43275,-0.745671,-1.0923
7.43275,-0.758886,-1.0923
7.43275,-0.7721,-1.0923
7.43275,-0.785315,-1.0923
7.43275,-0.79853,-1.0923
7.43275,-0.811745,-1.0923
7.43175,-0.824838,-1.09214
7.43175,-0.838051,-1.09214
7.43175,-0.851264,-1.09214
7.43175,-0.864477,-1.09214
7.43175,-0.87769,-1.09214
7.43175,-0.890903,-1.09214
7.43075,-0.903984,-1.09199
7.43075,-0.917195,-1.09199
7.43075,-0.930406,-1.09199
7.43075,-0.943617,-1.09199
7.43075,-0.956828,-1.09199
7.43075,-0.97004,-1.09199
7.42975,-0.983108,-1.09183
7.42975,-0.996317,-1.09183
7.42975,-1.00953,-1.09183
7.42975,-1.02274,-1.09183
7.42975,-1.03595,-1.09183
7.42975,-1.04915,-1.09183
7.42975,-1.06236,-1.09183
7.42875,-1.07542,-1.09167
7.42875,-1.08863,-1.09167
7.44275,-1.10406,-1.09389
7.44175,-1.11713,-1.09373
7.44875,-1.72746,-1.09484
7.43575,-1.73751,-1.09278
7.43475,-1.75048,-1.09262
7.43475,-1.7637,-1.09262
7.43575,-1.77717,-1.09278
7.47975,1.92235,-1.11306
7.47775,1.90855,-1.11274
7.47775,1.89526,-1.11274
7.47875,1.88221,-1.1129
7.49375,1.87259,-1.11531
7.47075,1.32233,-1.11162
7.47075,1.30905,-1.11162
7.47075,1.29577,-1.11162
7.47075,1.28248,-1.11162
7.47075,1.2692,-1.11162
7.47075,1.25592,-1.11162
7.47075,1.24263,-1.11162
7.46975,1.22919,-1.11146
7.45075,1.21293,-1.10841
7.45075,1.19968,-1.10841
7.45075,1.18643,-1.10841
7.45075,1.17319,-1.10841
7.45075,1.15994,-1.10841
7.45075,1.14669,-1.10841
7.44975,1.1333,-1.10825
7.44975,1.12005,-1.10825
7.44975,1.10681,-1.10825
7.44975,1.09356,-1.10825
7.44975,1.08032,-1.10825
7.44975,1.06707,-1.10825
7.44875,1.05369,-1.10809
7.44875,1.04045,-1.10809
7.44875,1.02721,-1.10809
7.44875,1.01396,-1.10809
7.44875,1.00072,-1.10809
7.44875,0.987475,-1.10809
7.44875,0.974231,-1.10809
7.44775,0.960865,-1.10793
7.44775,0.947623,-1.10793
7.44775,0.934382,-1.10793
7.44775,0.92114,-1.10793
7.44775,0.907898,-1.10793
7.44775,0.894656,-1.10793
7.44675,0.881303,-1.10777
7.44675,0.868063,-1.10777
7.44675,0.854823,-1.10777
7.44675,0.841583,-1.10777
7.44675,0.828343,-1.10777
7.44675,0.815103,-1.10777
7.46475,0.803681,-1.11066
7.46475,0.790409,-1.11066
7.46475,0.777136,-1.11066
7.46475,0.763864,-1.11066
7.46475,0.750592,-1.11066
7.46375,0.737227,-1.11049
7.46075,0.126752,-1.11001
7.45675,0.113458,-1.10937
7.45675,0.1002,-1.10937
7.45675,0.0869416,-1.10937
7.46775,0.0737034,-1.11114
7.51775,-0.527767,-1.11916
7.44875,-0.535535,-1.10809
7.44875,-0.548778,-1.10809
7.43575,-0.56092,-1.106
7.43475,-0.574053,-1.10584
7.43475,-0.587271,-1.10584
7.43475,-0.60049,-1.10584
7.43475,-0.613708,-1.10584
7.43475,-0.626926,-1.10584
7.43475,-0.640145,-1.10584
7.43375,-0.653266,-1.10568
7.43375,-0.666482,-1.10568
7.43375,-0.679699,-1.10568
7.43375,-0.692915,-1.10568
7.43375,-0.706132,-1.10568
7.43375,-0.719348,-1.10568
7.43275,-0.732456,-1.10552
7.43275,-0.745671,-1.10552
7.43275,-0.758886,-1.10552
7.43275,-0.7721,-1.10552
7.43275,-0.785315,-1.10552
7.43275,-0.79853,-1.10552
7.43275,-0.811745,-1.10552
7.43175,-0.824838,-1.10536
7.43175,-0.838051,-1.10536
7.43175,-0.851264,-1.10536
7.43175,-0.864477,-1.10536
7.43175,-0.87769,-1.10536
7.43175,-0.890903,-1.10536
7.43075,-0.903984,-1.1052
7.43075,-0.917195,-1.1052
7.43075,-0.930406,-1.1052
7.43075,-0.943617,-1.1052
7.43075,-0.956828,-1.1052
7.43075,-0.97004,-1.1052
7.42975,-0.983108,-1.10504
7.42975,-0.996317,-1.10504
7.42975,-1.00953,-1.10504
7.42975,-1.02274,-1.10504
7.42975,-1.03595,-1.10504
7.42975,-1.04915,-1.10504
7.42975,-1.06236,-1.10504
7.42875,-1.07542,-1.10488
7.42875,-1.08863,-1.10488
7.44275,-1.10406,-1.10712
7.44175,-1.11713,-1.10696
7.44875,-1.72746,-1.10809
7.43575,-1.73751,-1.106
7.43475,-1.75048,-1.10584
7.43475,-1.7637,-1.10584
7.43575,-1.77717,-1.106
7.47975,1.92235,-1.12636
7.47775,1.90855,-1.12604
7.47775,1.89526,-1.12604
7.47875,1.88221,-1.1262
7.49375,1.87259,-1.12864
7.47075,1.32233,-1.1249
7.47075,1.30905,-1.1249
7.47075,1.29577,-1.1249
7.47075,1.28248,-1.1249
7.47075,1.2692,-1.1249
7.47075,1.25592,-1.1249
7.47075,1.24263,-1.1249
7.46975,1.22919,-1.12474
7.45075,1.21293,-1.12166
7.45075,1.19968,-1.12166
7.45075,1.18643,-1.12166
7.45075,1.17319,-1.12166
7.45075,1.15994,-1.12166
7.45075,1.14669,-1.12166
7.44975,1.1333,-1.12149
7.44975,1.12005,-1.12149
7.44975,1.10681,-1.12149
7.44975,1.09356,-1.12149
7.44975,1.08032,-1.12149
7.44975,1.06707,-1.12149
7.44875,1.05369,-1.12133
7.44875,1.04045,-1.12133
7.44875,1.02721,-1.12133
7.44875,1.01396,-1.12133
7.44875,1.00072,-1.12133
7.44875,0.987475,-1.12133
7.44875,0.974231,-1.12133
7.44775,0.960865,-1.12117
7.44775,0.947623,-1.12117
7.44775,0.934382,-1.12117
7.44775,0.92114,-1.12117
7.44775,0.907898,-1.12117
7.44775,0.894656,-1.12117
7.44675,0.881303,-1.12101
7.44675,0.868063,-1.12101
7.44675,0.854823,-1.12101
7.44675,0.841583,-1.12101
7.44675,0.828343,-1.12101
7.44675,0.815103,-1.12101
7.46475,0.803681,-1.12393
7.46475,0.790409,-1.12393
7.46475,0.777136,-1.12393
7.46475,0.763864,-1.12393
7.46475,0.750592,-1.12393
7.46375,0.737227,-1.12377
7.46075,0.126752,-1.12328
7.45675,0.113458,-1.12263
7.45675,0.1002,-1.12263
7.45675,0.0869416,-1.12263
7.46775,0.0737034,-1.12441
7.51775,-0.527767,-1.13253
7.44875,-0.535535,-1.12133
7.44875,-0.548778,-1.12133
7.43575,-0.56092,-1.11922
7.43475,-0.574053,-1.11906
7.43475,-0.587271,-1.11906
7.43475,-0.60049,-1.11906
7.43475,-0.613708,-1.11906
7.43475,-0.626926,-1.11906
7.43475,-0.640145,-1.11906
7.43375,-0.653266,-1.1189
7.43375,-0.666482,-1.1189
7.43375,-0.679699,-1.1189
7.43375,-0.692915,-1.1189
7.43375,-0.706132,-1.1189
7.43375,-0.719348,-1.1189
7.43275,-0.732456,-1.11873
7.43275,-0.745671,-1.11873
7.43275,-0.758886,-1.11873
7.43275,-0.7721,-1.11873
7.43275,-0.785315,-1.11873
7.43275,-0.79853,-1.11873
7.43275,-0.811745,-1.11873
7.43175,-0.824838,-1.11857
7.43175,-0.838051,-1.11857
7.43175,-0.851264,-1.11857
7.43175,-0.864477,-1.11857
7.43175,-0.87769,-1.11857
7.43175,-0.890903,-1.11857
7.43075,-0.903984,-1.11841
7.43075,-0.917195,-1.11841
7.43075,-0.930406,-1.11841
7.43075,-0.943617,-1.11841
7.43075,-0.956828,-1.11841
7.43075,-0.97004,-1.11841
7.42975,-0.983108,-1.11825
7.42975,-0.996317,-1.11825
7.42975,-1.00953,-1.11825
7.42975,-1.02274,-1.11825
7.42975,-1.03595,-1.11825
7.42975,-1.04915,-1.11825
7.42975,-1.06236,-1.11825
7.42875,-1.07542,-1.11808
7.42875,-1.08863,-1.11808
7.44275,-1.10406,-1.12036
7.44175,-1.11713,-1.12019
7.44875,-1.72746,-1.12133
7.43575,-1.73751,-1.11922
7.43475,-1.75048,-1.11906
7.43475,-1.7637,-1.11906
7.43575,-1.77717,-1.11922
7.47975,1.92235,-1.13966
7.47775,1.90855,-1.13933
7.47775,1.89526,-1.13933
7.47875,1.88221,-1.1395
7.49375,1.87259,-1.14196
7.47075,1.32233,-1.13819
7.47075,1.30905,-1.13819
7.47075,1.29577,-1.13819
7.47075,1.28248,-1.13819
7.47075,1.2692,-1.13819
7.47075,1.25592,-1.13819
7.47075,1.24263,-1.13819
7.46975,1.22919,-1.13802
7.45075,1.21293,-1.1349
7.45075,1.19968,-1.1349
7.45075,1.18643,-1.1349
7.45075,1.17319,-1.1349
7.45075,1.15994,-1.1349
7.45075,1.14669,-1.1349
7.44975,1.1333,-1.13474
7.44975,1.12005,-1.13474
7.44975,1.10681,-1.13474
7.44975,1.09356,-1.13474
7.44975,1.08032,-1.13474
7.44975,1.06707,-1.13474
7.44875,1.05369,-1.13457
7.44875,1.04045,-1.13457
7.44875,1.02721,-1.13457
7.44875,1.01396,-1.13457
7.44875,1.00072,-1.13457
7.44875,0.987475,-1.13457
7.44875,0.974231,-1.13457
7.44775,0.960865,-1.13441
7.44775,0.947623,-1.13441
7.44775,0.934382,-1.13441
7.44775,0.92114,-1.13441
7.44775,0.907898,-1.13441
7.44775,0.894656,-1.13441
7.44675,0.881303,-1.13425
7.44675,0.868063,-1.13425
7.44675,0.854823,-1.13425
7.44675,0.841583,-1.13425
7.44675,0.828343,-1.13425
7.44675,0.815103,-1.13425
7.46475,0.803681,-1.1372
7.46475,0.790409,-1.1372
7.46475,0.777136,-1.1372
7.46475,0.763864,-1.1372
7.46475,0.750592,-1.1372
7.46375,0.737227,-1.13704
7.46075,0.126752,-1.13654
7.45675,0.113458,-1.13589
7.45675,0.1002,-1.13589
7.45675,0.0869416,-1.13589
7.46775,0.0737034,-1.13769
7.51775,-0.527767,-1.1459
7.44875,-0.535535,-1.13457
7.44875,-0.548778,-1.13457
7.43575,-0.56092,-1.13244
7.43475,-0.574053,-1.13228
7.43475,-0.587271,-1.13228
7.43475,-0.60049,-1.13228
7.43475,-0.613708,-1.13228
7.43475,-0.626926,-1.13228
7.43475,-0.640145,-1.13228
7.43375,-0.653266,-1.13211
7.43375,-0.666482,-1.13211
7.43375,-0.679699,-1.13211
7.43375,-0.692915,-1.13211
7.43375,-0.706132,-1.13211
